F16,60746,A,room_reservation,HL A10A,2016-08-29 00:00:00,2016-12-22 23:59:59
S17,05292,A4,base,1,2017-03-20 00:00:00,None
S17,05540,A,base,1,2017-01-17 00:00:00,None
S17,05872,A,base,1,2017-01-17 00:00:00,None
S17,15323,A,base,1,2017-01-17 00:00:00,None
S17,15365,A,base,1,2017-01-17 00:00:00,None
S17,15394,A3,base,1,2017-01-17 00:00:00,None
S17,15394,A4,base,1,2017-03-20 00:00:00,None
S17,15623,A,base,1,2017-01-17 00:00:00,None
S17,16374,A,base,1,2017-01-17 00:00:00,None
S17,16455,A,base,1,2017-01-17 00:00:00,None
S17,16457,A,base,1,2017-01-17 00:00:00,None
S17,18540,1,base,1,2017-01-17 00:00:00,None
S17,18540,A,base,1,2017-01-17 00:00:00,None
S17,18745,1,base,1,2017-01-17 00:00:00,None
S17,18745,A,base,1,2017-01-17 00:00:00,None
S17,19697,A,base,1,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,39245,A,base,1,2017-01-17 00:00:00,None
S17,39648,A,base,1,2017-01-17 00:00:00,None
S17,48390,A,base,1,2017-01-17 00:00:00,None
S17,48528,A,base,1,2017-01-17 00:00:00,None
S17,48530,A,base,1,2017-01-17 00:00:00,None
S17,48739,A,base,1,2017-01-17 00:00:00,None
S17,48758,A,base,1,2017-01-17 00:00:00,None
S17,49313,A,base,1,2017-01-17 00:00:00,None
S17,49713,A3,base,1,2017-01-17 00:00:00,2017-03-10 23:59:59
S17,49719,A4,base,1,2017-03-20 00:00:00,2017-05-21 23:59:59
S17,51236,A,base,1,2017-01-17 00:00:00,None
S17,53230,A,base,1,2017-01-17 00:00:00,None
S17,53471,1,base,1,2017-01-17 00:00:00,None
S17,53471,A,base,1,2017-01-17 00:00:00,None
S17,53671,1,base,1,2017-01-17 00:00:00,None
S17,53671,A,base,1,2017-01-17 00:00:00,None
S17,53730,A,base,1,2017-01-17 00:00:00,None
S17,57344,A,base,1,2017-01-17 00:00:00,None
S17,57421,A,base,1,2017-01-17 00:00:00,None
S17,57425,A,base,1,2017-01-17 00:00:00,None
S17,57821,A,base,1,2017-01-17 00:00:00,None
S17,57825,A,base,1,2017-01-17 00:00:00,None
S17,60125,A,base,1,2017-01-17 00:00:00,None
S17,60407,A,base,1,2017-01-17 00:00:00,None
S17,60422,A,base,1,2017-01-17 00:00:00,None
S17,60428,A,base,1,2017-01-17 00:00:00,None
S17,60461,A,base,1,2017-01-17 00:00:00,None
S17,62478,A3,base,1,2017-01-17 00:00:00,None
S17,62478,A4,base,1,2017-03-20 00:00:00,None
S17,67340,A,base,1,2017-01-17 00:00:00,None
S17,76374,A,base,1,2017-01-17 00:00:00,None
S17,80292,A3,base,1,2017-01-17 00:00:00,None
S17,99352,A4,base,1,2017-03-25 00:00:00,None
S17,99353,A4,base,1,2017-03-25 00:00:00,None
S17,99354,A3,base,1,2017-01-17 00:00:00,None
S17,99354,A4,base,1,2017-03-20 00:00:00,None
S17,99355,A3,base,1,2017-02-18 00:00:00,None
S17,99355,A4,base,1,2017-03-19 00:00:00,None
S17,99357,A4,base,1,2017-03-25 00:00:00,None
S17,99358,A4,base,1,2017-03-10 00:00:00,None
S17,05540,A,door_access,HL A5,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,05872,A,door_access,HL A5,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,15394,A3,door_access,HL A10,2017-01-17 00:00:00,2017-03-10 23:59:59
S17,15394,A3,door_access,HL A5,2017-01-17 00:00:00,None
S17,15394,A4,door_access,HL A10,2017-03-20 00:00:00,2017-05-21 23:59:59
S17,15394,A4,door_access,HL A5,2017-03-20 00:00:00,None
S17,16374,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,16374,A,door_access,HL A5,2017-01-17 00:00:00,None
S17,16455,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,16457,A,door_access,HL A10,2017-01-17 00:00:00,None
S17,18540,1,door_access,HL A5,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,18540,A,door_access,HL A5,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,18745,1,door_access,HL A5,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,18745,A,door_access,HL A5,2017-01-17 00:00:00,2017-05-21 23:59:59
